id,appraised_value,sq_ft,acreage,latitude,longitude,zip_code,flood_risk,,,,
10786,$ 433953,1900,0.2846,29.68703,-95.43963,77025,3,,,$,433953
10787,$ 322736,3113,0.2599,29.68678,-95.43962,77025,3,,,$,322736
10788,$ 361781,1804,0.2381,29.68653,-95.4397,77025,3,,,$,361781
10789,$ 362769,2159,0.2307,29.68639,-95.43957,77025,3,,,$,362769
10790,$ 390095,1672,0.2878,29.68648,-95.43919,77025,3,,,$,390095
10792,$ 428526,1679,0.1928,29.68644,-95.43866,77025,3,,,$,428526
10795,$ 304608,2201,0.2162,29.68645,-95.43798,77025,3,,,$,304608
10796,$ 289107,1407,0.2152,29.68647,-95.43774,77025,3,,,$,289107
10801,$ 293939,1804,0.2198,29.68649,-95.43651,77025,3,,,$,293939
10804,$ 436645,1984,0.1928,29.68648,-95.43582,77025,3,,,$,436645
10805,$ 390489,2350,0.2562,29.68649,-95.43556,77025,3,,,$,390489
10806,$ 351829,2581,0.2904,29.68744,-95.43901,77025,3,,,$,351829
10807,$ 294832,1992,0.2233,29.68739,-95.43873,77025,3,,,$,294832
10810,$ 288850,1829,0.2089,29.68727,-95.43763,77025,3,,,$,288850
10811,$ 374956,2273,0.3363,29.6871,-95.43738,77025,3,,,$,374956
10812,$ 342980,1861,0.1928,29.68696,-95.43768,77025,3,,,$,342980
10813,$ 427042,1790,0.2073,29.68696,-95.43791,77025,3,,,$,427042
10815,$ 363652,1551,0.241,29.68698,-95.43834,77025,3,,,$,363652
10816,$ 307850,2237,0.241,29.68698,-95.43856,77025,3,,,$,307850
10818,$ 310398,2090,0.2332,29.68694,-95.43904,77025,3,,,$,310398
10821,$ 347249,2641,0.3044,29.68733,-95.43623,77025,3,,,$,347249
10822,$ 357238,2269,0.3067,29.6875,-95.43608,77025,3,,,$,357238
10823,$ 337752,1786,0.2842,29.68772,-95.43602,77025,3,,,$,337752
10824,$ 411717,2820,0.2729,29.68794,-95.43599,77025,3,,,$,411717
10825,$ 410989,2141,0.2476,29.68817,-95.43597,77025,3,,,$,410989
10826,$ 360303,1969,0.2297,29.68841,-95.43601,77025,3,,,$,360303
10828,$ 405263,2118,0.2744,29.6888,-95.43611,77025,3,,,$,405263
10829,$ 362000,3696,0.3021,29.68902,-95.4363,77025,3,,,$,362000
10831,$ 296500,3003,0.2324,29.6892,-95.43578,77025,3,,,$,296500
10832,$ 361799,2781,0.3231,29.68936,-95.43548,77025,3,,,$,361799
10836,$ 295228,2084,0.2229,29.68843,-95.43559,77025,3,,,$,295228
10837,$ 289352,1863,0.2145,29.68823,-95.43557,77025,3,,,$,289352
10838,$ 272681,1905,0.1924,29.68806,-95.43555,77025,3,,,$,272681
10839,$ 430000,1764,0.1969,29.68786,-95.43554,77025,3,,,$,430000
10840,$ 375651,1906,0.2413,29.68748,-95.43562,77025,3,,,$,375651
10846,$ 386630,2224,0.2572,29.68798,-95.43708,77025,3,,,$,386630
10850,$ 266627,1811,0.1904,29.68856,-95.43666,77025,3,,,$,266627
10851,$ 345482,1816,0.1997,29.68842,-95.43662,77025,3,,,$,345482
10853,$ 347003,2134,0.2089,29.68804,-95.43661,77025,3,,,$,347003
10855,$ 270500,1824,0.1951,29.68771,-95.43671,77025,3,,,$,270500
10857,$ 442622,4447,0.2874,29.68742,-95.43704,77025,3,,,$,442622
10858,$ 338489,2813,0.2568,29.68845,-95.43914,77025,3,,,$,338489
10859,$ 318492,2189,0.264,29.68838,-95.43885,77025,3,,,$,318492
10860,$ 325000,2380,0.2872,29.68833,-95.43859,77025,3,,,$,325000
10862,$ 342026,1796,0.2909,29.68836,-95.43795,77025,3,,,$,342026
10863,$ 422501,2810,0.2915,29.68846,-95.43761,77025,3,,,$,422501
10864,$ 386663,2204,0.2508,29.68794,-95.43807,77025,3,,,$,386663
10866,$ 293990,2143,0.2217,29.68795,-95.43854,77025,3,,,$,293990
10868,$ 440000,1930,0.2749,29.68792,-95.43905,77025,3,,,$,440000
10871,$ 357402,1810,0.1575,29.69596,-95.42565,77025,3,,,$,357402
10872,$ 341179,2124,0.1862,29.69602,-95.42545,77025,3,,,$,341179
10874,$ 353435,1789,0.1821,29.69617,-95.42487,77025,3,,,$,353435
10876,$ 428553,1814,0.1944,29.69575,-95.42509,77025,2,,,$,428553
10878,$ 372841,1861,0.1579,29.69571,-95.42554,77025,2,,,$,372841
10879,$ 440000,2211,0.2794,29.69489,-95.42622,77025,3,,,$,440000
10880,$ 299980,2527,0.3104,29.69518,-95.42635,77025,3,,,$,299980
10881,$ 326822,2760,0.2573,29.69541,-95.4262,77025,3,,,$,326822
10883,$ 340060,2029,0.183,29.69526,-95.42568,77025,2,,,$,340060
10884,$ 311506,1692,0.1791,29.69525,-95.42546,77025,2,,,$,311506
10885,$ 377418,1564,0.1791,29.69526,-95.42525,77025,2,,,$,377418
10887,$ 362000,1569,0.1791,29.69526,-95.42484,77025,2,,,$,362000
10888,$ 399576,1500,0.1873,29.69493,-95.42486,77025,3,,,$,399576
10889,$ 330777,1450,0.1818,29.69493,-95.42507,77025,3,,,$,330777
10891,$ 309200,1408,0.1818,29.69492,-95.42548,77025,2,,,$,309200
10892,$ 328786,1529,0.1818,29.69492,-95.42568,77025,2,,,$,328786
10896,$ 362678,1911,0.1791,29.69442,-95.42568,77025,2,,,$,362678
10897,$ 315149,2044,0.1791,29.69443,-95.42548,77025,2,,,$,315149
10898,$ 312822,1576,0.1791,29.69443,-95.42527,77025,3,,,$,312822
10899,$ 413542,1723,0.1791,29.69443,-95.42506,77025,3,,,$,413542
10900,$ 344259,1894,0.1818,29.69443,-95.42486,77025,3,,,$,344259
10901,$ 384953,1901,0.1818,29.69411,-95.42486,77025,3,,,$,384953
10902,$ 400000,2482,0.1791,29.6941,-95.42507,77025,3,,,$,400000
10903,$ 363093,1420,0.1791,29.6941,-95.42527,77025,3,,,$,363093
10904,$ 312855,1384,0.1791,29.6941,-95.42548,77025,3,,,$,312855
10907,$ 354180,2523,0.2373,29.69359,-95.42618,77025,3,,,$,354180
10908,$ 335317,2255,0.1653,29.6936,-95.42595,77025,3,,,$,335317
10909,$ 333000,1380,0.1653,29.6936,-95.42576,77025,3,,,$,333000
10910,$ 366889,1487,0.1653,29.6936,-95.42558,77025,3,,,$,366889
10912,$ 300087,1580,0.1653,29.69361,-95.4252,77025,3,,,$,300087
10914,$ 318031,1856,0.1653,29.69361,-95.42483,77025,3,,,$,318031
10916,$ 310000,1467,0.168,29.69328,-95.42501,77025,3,,,$,310000
10918,$ 448949,1825,0.168,29.69327,-95.4254,77025,3,,,$,448949
10921,$ 377232,1439,0.168,29.69327,-95.42597,77025,3,,,$,377232
10923,$ 369994,2868,0.4158,29.69463,-95.42687,77025,3,,,$,369994
10924,$ 393875,2329,0.1915,29.69437,-95.42714,77025,3,,,$,393875
10925,$ 246130,1901,0.1808,29.69424,-95.42727,77025,3,,,$,246130
10926,$ 269304,1874,0.2002,29.69408,-95.42737,77025,3,,,$,269304
10927,$ 277301,1917,0.2121,29.69394,-95.42745,77025,3,,,$,277301
10928,$ 345000,1659,0.2213,29.69377,-95.42751,77025,3,,,$,345000
10929,$ 289371,1872,0.227,29.69361,-95.42757,77025,3,,,$,289371
10930,$ 431200,2241,0.2275,29.69344,-95.42761,77025,3,,,$,431200
10931,$ 257906,1801,0.2229,29.69329,-95.42765,77025,3,,,$,257906
10932,$ 285000,2448,0.2156,29.6931,-95.42767,77025,3,,,$,285000
10933,$ 315500,1484,0.2094,29.69292,-95.42771,77025,3,,,$,315500
10934,$ 419059,2084,0.1995,29.69275,-95.42773,77025,3,,,$,419059
10935,$ 326300,1904,0.1876,29.69261,-95.42776,77025,3,,,$,326300
10936,$ 250275,1489,0.1835,29.69244,-95.42779,77025,3,,,$,250275
10937,$ 410000,2340,0.1853,29.69228,-95.42785,77025,3,,,$,410000
10938,$ 365688,1637,0.1962,29.69211,-95.4279,77025,3,,,$,365688
10939,$ 241420,2138,0.204,29.69196,-95.42796,77025,3,,,$,241420
10940,$ 332248,2071,0.2949,29.69168,-95.42811,77025,3,,,$,332248
10943,$ 299440,1670,0.2002,29.69187,-95.42749,77025,2,,,$,299440
10944,$ 289828,1732,0.182,29.69205,-95.42741,77025,2,,,$,289828
10945,$ 298817,1875,0.191,29.69222,-95.42736,77025,3,,,$,298817
10946,$ 377592,1635,0.1999,29.69239,-95.4273,77025,3,,,$,377592
10947,$ 298172,2006,0.1978,29.69256,-95.42724,77025,3,,,$,298172
10948,$ 285000,1738,0.2049,29.69273,-95.42719,77025,3,,,$,285000
10950,$ 321426,2092,0.2206,29.69306,-95.42707,77025,3,,,$,321426
10951,$ 304002,1638,0.2251,29.69322,-95.42702,77025,3,,,$,304002
10952,$ 303707,1750,0.214,29.69337,-95.42698,77025,3,,,$,303707
10953,$ 307870,1525,0.2148,29.69352,-95.42693,77025,3,,,$,307870
10954,$ 356100,1616,0.2111,29.69367,-95.42689,77025,3,,,$,356100
10955,$ 332000,1880,0.204,29.69382,-95.42686,77025,3,,,$,332000
10956,$ 329012,1867,0.1924,29.69399,-95.42683,77025,3,,,$,329012
10957,$ 284165,1660,0.1782,29.69414,-95.4268,77025,3,,,$,284165
10958,$ 301902,1985,0.192,29.69431,-95.42679,77025,2,,,$,301902
10960,$ 372714,1564,0.1793,29.69277,-95.42615,77025,3,,,$,372714
10961,$ 301700,1411,0.1653,29.69278,-95.42595,77025,3,,,$,301700
10963,$ 309677,1657,0.1653,29.69278,-95.42557,77025,3,,,$,309677
10964,$ 315774,1597,0.1653,29.69278,-95.42538,77025,3,,,$,315774
10966,$ 423850,1563,0.1653,29.69278,-95.425,77025,3,,,$,423850
10967,$ 304973,1383,0.1653,29.69278,-95.42481,77025,3,,,$,304973
10968,$ 345000,1721,0.1983,29.69245,-95.42484,77025,3,,,$,345000
10969,$ 392059,1944,0.2697,29.69245,-95.4251,77025,3,,,$,392059
10970,$ 345174,1510,0.1928,29.69245,-95.42536,77025,3,,,$,345174
10971,$ 339262,1804,0.2204,29.69245,-95.4256,77025,3,,,$,339262
10974,$ 372135,2425,0.264,29.69244,-95.42656,77025,3,,,$,372135
10978,$ 348815,1534,0.1928,29.69195,-95.42583,77025,3,,,$,348815
10979,$ 364554,1796,0.2066,29.69195,-95.4256,77025,3,,,$,364554
10981,$ 337008,1695,0.2062,29.69195,-95.42505,77025,3,,,$,337008
10982,$ 413083,2435,0.1928,29.69195,-95.42482,77025,3,,,$,413083
10983,$ 313729,1598,0.1653,29.69163,-95.4248,77025,2,,,$,313729
10984,$ 317416,1652,0.1653,29.69162,-95.42499,77025,2,,,$,317416
10986,$ 317016,1519,0.1653,29.69162,-95.42537,77025,3,,,$,317016
10987,$ 381040,1689,0.1653,29.69162,-95.42556,77025,3,,,$,381040
10988,$ 310499,1523,0.1653,29.69162,-95.42574,77025,3,,,$,310499
10990,$ 290665,1558,0.1653,29.69162,-95.42612,77025,3,,,$,290665
10991,$ 364428,1655,0.1653,29.69162,-95.42631,77025,3,,,$,364428
10992,$ 308730,1422,0.1653,29.69161,-95.4265,77025,3,,,$,308730
10993,$ 400763,1905,0.1653,29.69161,-95.42669,77025,3,,,$,400763
10994,$ 390800,2146,0.2123,29.6916,-95.42691,77025,3,,,$,390800
10995,$ 300360,2453,0.1895,29.6911,-95.42701,77025,3,,,$,300360
10997,$ 350000,1512,0.1735,29.69111,-95.4266,77025,3,,,$,350000
10998,$ 320472,1500,0.1735,29.69111,-95.4264,77025,3,,,$,320472
10999,$ 310847,1749,0.1735,29.69112,-95.4262,77025,3,,,$,310847
11001,$ 305953,1638,0.1735,29.69112,-95.42581,77025,3,,,$,305953
11004,$ 321547,1510,0.1735,29.69113,-95.42521,77025,2,,,$,321547
11006,$ 385377,1400,0.1818,29.69114,-95.42481,77025,2,,,$,385377
11009,$ 403722,1736,0.1735,29.69079,-95.42521,77025,3,,,$,403722
11010,$ 409000,1812,0.1735,29.69079,-95.42541,77025,3,,,$,409000
11011,$ 302697,1354,0.1735,29.69079,-95.4256,77025,3,,,$,302697
11013,$ 415597,1822,0.1735,29.69078,-95.426,77025,3,,,$,415597
11015,$ 402086,1779,0.1735,29.69078,-95.4264,77025,3,,,$,402086
11016,$ 327454,1316,0.1735,29.69078,-95.4266,77025,3,,,$,327454
11020,$ 340478,1875,0.1965,29.6911,-95.42777,77025,2,,,$,340478
11024,$ 303836,2846,0.1828,29.69103,-95.4288,77025,3,,,$,303836
11025,$ 330792,2034,0.1624,29.69088,-95.42864,77025,3,,,$,330792
11026,$ 315749,1869,0.1676,29.69082,-95.42848,77025,3,,,$,315749
11027,$ 399700,1708,0.1701,29.69081,-95.42831,77025,3,,,$,399700
11031,$ 305667,1849,0.1846,29.69077,-95.42754,77025,3,,,$,305667
11032,$ 304000,2070,0.1928,29.69028,-95.42754,77025,3,,,$,304000
11033,$ 377000,1539,0.1708,29.69027,-95.42774,77025,3,,,$,377000
11034,$ 411187,1696,0.1708,29.69027,-95.42794,77025,3,,,$,411187
11036,$ 324571,1653,0.1954,29.69028,-95.42838,77025,3,,,$,324571
11040,$ 357542,1489,0.235,29.69056,-95.42912,77025,3,,,$,357542
11041,$ 311763,2206,0.2233,29.69071,-95.42928,77025,3,,,$,311763
11042,$ 407500,1920,0.1791,29.69028,-95.42701,77025,3,,,$,407500
11043,$ 394075,1497,0.1763,29.69028,-95.42681,77025,3,,,$,394075
11044,$ 424139,1782,0.1763,29.69028,-95.42661,77025,3,,,$,424139
11046,$ 335176,1636,0.1763,29.69029,-95.4262,77025,3,,,$,335176
11047,$ 343952,2033,0.1763,29.69029,-95.426,77025,3,,,$,343952
11048,$ 333862,1674,0.1778,29.69029,-95.4258,77025,3,,,$,333862
11049,$ 328865,1718,0.1778,29.6903,-95.4256,77025,3,,,$,328865
11050,$ 318832,1326,0.1778,29.6903,-95.4254,77025,3,,,$,318832
11052,$ 386983,1966,0.1778,29.6903,-95.42499,77025,2,,,$,386983
11057,$ 365000,1480,0.1716,29.68992,-95.43026,77025,3,,,$,365000
11058,$ 338727,1608,0.1716,29.68993,-95.43005,77025,3,,,$,338727
11059,$ 321731,1690,0.1716,29.68993,-95.42984,77025,3,,,$,321731
11060,$ 320788,1725,0.1716,29.68993,-95.42963,77025,3,,,$,320788
11063,$ 387840,1739,0.1522,29.68947,-95.42941,77025,3,,,$,387840
11064,$ 447051,1711,0.1522,29.68947,-95.42962,77025,3,,,$,447051
11065,$ 404282,1760,0.1522,29.68947,-95.42982,77025,3,,,$,404282
11066,$ 286258,1236,0.1522,29.68946,-95.43003,77025,3,,,$,286258
11067,$ 303420,1152,0.1522,29.68946,-95.43023,77025,3,,,$,303420
11068,$ 299000,1834,0.1522,29.68918,-95.43023,77025,3,,,$,299000
11070,$ 408700,1830,0.1522,29.68919,-95.42981,77025,3,,,$,408700
11071,$ 380493,2248,0.1522,29.68919,-95.42961,77025,3,,,$,380493
11072,$ 370300,1692,0.1522,29.68919,-95.4294,77025,3,,,$,370300
11073,$ 383325,3392,0.336,29.69026,-95.43074,77025,3,,,$,383325
11074,$ 357595,2050,0.2011,29.68997,-95.43073,77025,3,,,$,357595
11075,$ 329112,1579,0.2028,29.68976,-95.43072,77025,3,,,$,329112
11076,$ 329460,1564,0.2028,29.68956,-95.43072,77025,3,,,$,329460
11077,$ 324073,1252,0.2044,29.68936,-95.43072,77025,3,,,$,324073
11078,$ 348657,1540,0.2061,29.68916,-95.43071,77025,3,,,$,348657
11080,$ 356793,1668,0.2095,29.68856,-95.4307,77025,3,,,$,356793
11081,$ 411385,1585,0.2095,29.68836,-95.43069,77025,3,,,$,411385
11082,$ 349236,2955,0.2111,29.68816,-95.43069,77025,3,,,$,349236
11083,$ 305913,1480,0.2128,29.68796,-95.43068,77025,3,,,$,305913
11084,$ 420000,1890,0.2128,29.68776,-95.43068,77025,3,,,$,420000
11085,$ 312645,1904,0.2145,29.68756,-95.43068,77025,3,,,$,312645
11086,$ 404000,1897,0.2399,29.68734,-95.43067,77025,3,,,$,404000
11088,$ 312652,1278,0.2268,29.68695,-95.43067,77025,3,,,$,312652
11089,$ 285000,1479,0.1522,29.68875,-95.42939,77025,3,,,$,285000
11090,$ 376400,1520,0.1522,29.68875,-95.4296,77025,3,,,$,376400
11093,$ 294000,1670,0.1522,29.68874,-95.43022,77025,3,,,$,294000
11094,$ 284502,1848,0.1522,29.68845,-95.43021,77025,3,,,$,284502
11095,$ 366405,1582,0.1522,29.68846,-95.43001,77025,3,,,$,366405
11096,$ 369922,1533,0.1522,29.68846,-95.4298,77025,3,,,$,369922
11097,$ 421941,1890,0.1522,29.68846,-95.42959,77025,3,,,$,421941
11098,$ 298873,1577,0.1522,29.68847,-95.42939,77025,3,,,$,298873
11099,$ 378043,1947,0.1522,29.68802,-95.42939,77025,3,,,$,378043
11101,$ 373168,1691,0.1522,29.68801,-95.4298,77025,3,,,$,373168
11102,$ 410682,1673,0.1522,29.688,-95.43001,77025,3,,,$,410682
11103,$ 306800,1608,0.1522,29.688,-95.43021,77025,3,,,$,306800
11104,$ 311049,1576,0.1522,29.68772,-95.4302,77025,3,,,$,311049
11105,$ 369371,1744,0.1522,29.68772,-95.43,77025,3,,,$,369371
11106,$ 394400,1947,0.1522,29.68773,-95.42979,77025,3,,,$,394400
11107,$ 315752,1756,0.1522,29.68773,-95.42959,77025,3,,,$,315752
11108,$ 396897,1620,0.1522,29.68774,-95.42938,77025,3,,,$,396897
11109,$ 376800,1634,0.1522,29.68729,-95.42937,77025,3,,,$,376800
11110,$ 300205,1338,0.1522,29.68729,-95.42958,77025,3,,,$,300205
11111,$ 332122,1756,0.1522,29.68729,-95.42978,77025,3,,,$,332122
11112,$ 323450,2128,0.1522,29.68728,-95.42999,77025,3,,,$,323450
11113,$ 410669,1612,0.1522,29.68728,-95.43019,77025,3,,,$,410669
11114,$ 412123,2154,0.1522,29.687,-95.43018,77025,3,,,$,412123
11117,$ 360977,1645,0.1522,29.68701,-95.42957,77025,3,,,$,360977
11118,$ 305725,1439,0.1522,29.68701,-95.42936,77025,3,,,$,305725
11217,$ 425659,1666,0.1784,29.73305,-95.45173,77027,1,,,$,425659
11218,$ 395000,1765,0.1862,29.73302,-95.4515,77027,1,,,$,395000
11219,$ 401999,1971,0.2014,29.733,-95.45129,77027,1,,,$,401999
11306,$ 319338,2133,0.1791,29.73239,-95.4533,77027,1,,,$,319338
11307,$ 265000,1650,0.1791,29.7324,-95.45309,77027,1,,,$,265000
11308,$ 312664,1835,0.1791,29.7324,-95.45288,77027,1,,,$,312664
11310,$ 301000,1980,0.2009,29.7324,-95.45246,77027,1,,,$,301000
11330,$ 352000,1918,0.1776,29.73075,-95.45328,77027,1,,,$,352000
11331,$ 446675,1910,0.1761,29.73075,-95.45307,77027,1,,,$,446675
11332,$ 445173,1830,0.1746,29.73076,-95.45287,77027,1,,,$,445173
11333,$ 315000,1995,0.1731,29.73076,-95.45266,77027,1,,,$,315000
11334,$ 424855,1981,0.1928,29.73076,-95.45245,77027,1,,,$,424855
11335,$ 406714,2185,0.1686,29.73077,-95.45205,77027,1,,,$,406714
11336,$ 405000,1718,0.1671,29.73077,-95.45184,77027,1,,,$,405000
11338,$ 419270,1957,0.3302,29.73242,-95.45202,77027,1,,,$,419270
11403,$ 332845,1697,0.2129,29.73237,-95.4556,77027,1,,,$,332845
11406,$ 373443,2357,0.2011,29.73238,-95.4549,77027,1,,,$,373443
11407,$ 371491,1770,0.2011,29.73238,-95.45467,77027,1,,,$,371491
11410,$ 337963,1723,0.2011,29.73239,-95.45398,77027,1,,,$,337963
11411,$ 346193,1675,0.2011,29.73239,-95.45375,77027,1,,,$,346193
11412,$ 304700,2172,0.2011,29.73239,-95.45351,77027,1,,,$,304700
11435,$ 431405,1890,0.2062,29.73074,-95.45395,77027,1,,,$,431405
11436,$ 420866,2223,0.2062,29.73073,-95.45418,77027,1,,,$,420866
11437,$ 412003,1871,0.2079,29.73073,-95.45441,77027,1,,,$,412003
11439,$ 449576,1504,0.2112,29.73072,-95.45487,77027,1,,,$,449576
11440,$ 390000,1803,0.2129,29.73072,-95.4551,77027,1,,,$,390000
11441,$ 348000,1694,0.2146,29.73071,-95.45532,77027,1,,,$,348000
11442,$ 432498,3164,0.2386,29.73071,-95.45556,77027,1,,,$,432498
11550,$ 420000,1790,0.1653,29.73503,-95.44175,77027,1,,,$,420000
11592,$ 422200,1679,0.1653,29.73335,-95.44399,77027,1,,,$,422200
11605,$ 437751,1385,0.1722,29.73174,-95.44376,77027,1,,,$,437751
11616,$ 435000,3399,0.1545,29.73178,-95.44169,77027,1,,,$,435000
11619,$ 396000,1533,0.1501,29.73147,-95.44441,77027,1,,,$,396000
11620,$ 395000,1200,0.1488,29.7313,-95.4444,77027,1,,,$,395000
11624,$ 439573,1557,0.1474,29.73065,-95.44439,77027,1,,,$,439573
11625,$ 374000,1175,0.1474,29.73048,-95.44439,77027,1,,,$,374000
11626,$ 401500,1161,0.1597,29.73031,-95.44438,77027,1,,,$,401500
11629,$ 440000,1426,0.1653,29.73123,-95.44357,77027,1,,,$,440000
11636,$ 445500,1344,0.1653,29.73126,-95.44206,77027,1,,,$,445500
11638,$ 438000,1407,0.1708,29.73128,-95.44169,77027,1,,,$,438000
11662,$ 365811,1587,0.1722,29.73043,-95.44204,77027,1,,,$,365811
11664,$ 386430,1254,0.1722,29.73044,-95.44165,77027,1,,,$,386430
11667,$ 333601,1584,0.1875,29.6945,-95.42417,77025,3,,,$,333601
11668,$ 443135,2168,0.1886,29.69457,-95.42393,77025,3,,,$,443135
11669,$ 400638,1674,0.1827,29.69464,-95.42372,77025,3,,,$,400638
11671,$ 318684,1576,0.1732,29.69476,-95.42329,77025,3,,,$,318684
11672,$ 370104,2483,0.2052,29.69477,-95.42303,77025,3,,,$,370104
11674,$ 430552,1829,0.1912,29.69527,-95.42441,77025,3,,,$,430552
11677,$ 397719,1443,0.1748,29.69505,-95.424,77025,3,,,$,397719
11678,$ 313075,1863,0.1665,29.69498,-95.4242,77025,3,,,$,313075
11679,$ 323000,1424,0.1774,29.69495,-95.4244,77025,3,,,$,323000
11680,$ 396747,1815,0.1912,29.69494,-95.42464,77025,3,,,$,396747
11681,$ 255000,2236,0.2077,29.69617,-95.42466,77025,3,,,$,255000
11683,$ 360000,2485,0.2591,29.69614,-95.42417,77025,3,,,$,360000
11684,$ 316201,2549,0.2531,29.69612,-95.42393,77025,3,,,$,316201
11685,$ 391000,2342,0.2591,29.69606,-95.42371,77025,3,,,$,391000
11686,$ 298425,2227,0.2734,29.69598,-95.42347,77025,3,,,$,298425
11688,$ 370008,2394,0.3857,29.69584,-95.42299,77025,3,,,$,370008
11689,$ 343833,2023,0.2277,29.69551,-95.42307,77025,3,,,$,343833
11690,$ 352800,1635,0.2399,29.69525,-95.42307,77025,3,,,$,352800
11697,$ 410905,1686,0.2121,29.69577,-95.42465,77025,3,,,$,410905
11698,$ 292078,1349,0.1671,29.69484,-95.42254,77025,3,,,$,292078
11700,$ 307886,1792,0.1791,29.69522,-95.42257,77025,3,,,$,307886
11701,$ 296832,1955,0.3337,29.69553,-95.42253,77025,3,,,$,296832
11704,$ 382326,1852,0.2218,29.69211,-95.42402,77025,3,,,$,382326
11705,$ 409300,1620,0.1972,29.69191,-95.42399,77025,3,,,$,409300
11707,$ 339669,1818,0.2204,29.69202,-95.42341,77025,3,,,$,339669
11709,$ 333074,1624,0.2035,29.69246,-95.42309,77025,3,,,$,333074
11712,$ 318687,1659,0.1848,29.69186,-95.42305,77025,3,,,$,318687
11714,$ 405990,1635,0.1927,29.69279,-95.42461,77025,3,,,$,405990
11715,$ 394495,1665,0.1954,29.69282,-95.42436,77025,3,,,$,394495
11717,$ 317700,1632,0.1817,29.69291,-95.4239,77025,3,,,$,317700
11718,$ 340150,2055,0.188,29.69299,-95.42368,77025,3,,,$,340150
11722,$ 319529,1992,0.1854,29.69281,-95.42328,77025,3,,,$,319529
11723,$ 424017,1684,0.202,29.69273,-95.4235,77025,3,,,$,424017
11724,$ 331441,1671,0.1816,29.69265,-95.42372,77025,3,,,$,331441
11725,$ 395186,2025,0.1954,29.69257,-95.42393,77025,3,,,$,395186
11726,$ 348548,1641,0.2028,29.69252,-95.42414,77025,3,,,$,348548
11727,$ 340000,1548,0.2116,29.69248,-95.42437,77025,3,,,$,340000
11731,$ 415000,1734,0.1945,29.69368,-95.42413,77025,3,,,$,415000
11732,$ 396700,1669,0.1884,29.69375,-95.4239,77025,3,,,$,396700
11733,$ 403722,1603,0.1825,29.6939,-95.42349,77025,3,,,$,403722
11737,$ 317436,2594,0.1977,29.69356,-95.42351,77025,3,,,$,317436
11738,$ 336128,1720,0.1911,29.69348,-95.42372,77025,3,,,$,336128
11739,$ 378800,1696,0.1976,29.69341,-95.42393,77025,3,,,$,378800
11740,$ 415394,1593,0.2044,29.69335,-95.42415,77025,3,,,$,415394
11741,$ 413279,1618,0.2095,29.69331,-95.42438,77025,3,,,$,413279
11745,$ 440000,1779,0.181,29.69439,-95.42353,77025,3,,,$,440000
11746,$ 299408,1594,0.1791,29.69431,-95.42375,77025,3,,,$,299408
11747,$ 342290,1694,0.1851,29.69423,-95.42397,77025,3,,,$,342290
11748,$ 402426,1628,0.1807,29.69418,-95.42419,77025,3,,,$,402426
11750,$ 389190,1453,0.2032,29.69412,-95.42463,77025,3,,,$,389190
11751,$ 367413,1909,0.2193,29.69174,-95.42253,77025,3,,,$,367413
11752,$ 315000,1649,0.176,29.69174,-95.42227,77025,3,,,$,315000
11756,$ 300000,1686,0.176,29.6925,-95.42228,77025,3,,,$,300000
11757,$ 403352,2435,0.176,29.6925,-95.42205,77025,3,,,$,403352
11759,$ 359000,1931,0.176,29.69221,-95.42182,77025,3,,,$,359000
11760,$ 317900,1568,0.176,29.69221,-95.42205,77025,3,,,$,317900
11764,$ 402000,1870,0.1748,29.69327,-95.42203,77025,3,,,$,402000
11765,$ 393899,1751,0.1748,29.69327,-95.42181,77025,3,,,$,393899
11766,$ 330437,1786,0.1748,29.69296,-95.42181,77025,3,,,$,330437
11767,$ 337783,1793,0.1748,29.69296,-95.42203,77025,3,,,$,337783
11768,$ 319358,1969,0.1748,29.69296,-95.42224,77025,3,,,$,319358
11769,$ 387762,1892,0.1862,29.69291,-95.42252,77025,3,,,$,387762
11771,$ 351148,2699,0.1862,29.69331,-95.42252,77025,3,,,$,351148
11773,$ 415072,1741,0.1552,29.69388,-95.42254,77025,3,,,$,415072
11774,$ 390450,2359,0.1671,29.69463,-95.42254,77025,3,,,$,390450
11778,$ 317503,1993,0.1784,29.6899,-95.42346,77025,2,,,$,317503
11779,$ 306682,1336,0.1784,29.69007,-95.42333,77025,2,,,$,306682
11780,$ 314400,1895,0.176,29.69023,-95.4232,77025,2,,,$,314400
